SOH
0.8797063695710642
0.9149476177438569
0.9471812773491501
0.9893764363008456
0.9613500767690509
0.9199124800384932
0.922513565577292
0.957722061442571
0.9529954798631747
0.8995248040813759
0.9291715988217568
0.9012587986838456
0.9503129392831535
0.8757732161993214
0.9159631240500349
0.9917337834468753
0.9277041533694924
0.9268628757559564
0.9898331408489972
0.9653816718365876
0.9343884812211349
0.9428825659465782
0.948441985252504
0.926320282856985
0.948561077231992
0.9886496132326944
0.9202186393305178
0.9617848744505431
0.9392409320881437
0.9793961362759785
0.9892538267629822
0.9418906015221106
0.9311899931688068
0.964073347366619
0.8276286475301528
0.9206963031581746
0.9913157464472606
0.9138047577217049
0.9183381245325076
0.9578530307216523
0.9564018303340128
0.9184800678446394
0.8470968668123438
0.9178080774877028
0.9285675338591519
0.9885597335299222
0.9607915509224356
0.9148779332582204
0.9900204559824167
0.9405123794686367
0.8749708258646767
0.8566359108311487
0.859102833509917
0.9165859572309386
0.9831163085107238
0.9873427819303627
0.9420112201437817
0.9888959359540658
0.9395314362166375
0.9775755379505687
0.9836602809667511
0.9896216853398024
0.9909269485664218
0.9896056350361737
0.9701646872873108
0.9539967105628777
0.9184597253082886
0.9555621807226494
0.9914087972585593
0.8246136474328236
0.93225405988335
0.957496908991784
0.9324349060802223
0.9497740786790405
0.9331073571218227
0.9113000838698558
0.9079137769273008
0.9891541291084569
0.8941194273706242
0.9892173814873498
0.9608289562699014
0.9204983261086856
0.9735243419366278
0.9917776146587451
0.9129196089453255
0.9590525849206932
0.9893538839762696
0.9486312330142697
0.9530823226677222
0.9015785238283306
0.8740617464551333
0.9887501648392796
0.9567068947196682
0.980437336052029
0.9645449885850113
0.9909868600451506
0.9379473223732423
0.8318697030551419
0.9509584708593805
0.959973260100313
0.9053547872299577
0.9224845049894291
0.9629119575835415
0.9458618146725991
0.9893334890042659
0.9557855553551129
0.97612845625861
0.9485544534854221
0.9730651903913456
0.9886266264412809
0.9145612044367527
0.8806260859273185
0.9370901083787755
0.930104038314623
0.9237610297329099
0.9415450210750986
0.9376788824183663
0.9445855327561294
0.9034007626405923
0.9398370539857002
0.9336169811040956
0.9152018307825068
0.90075069471127
0.9896383898406232
0.943185525132458
0.989844616766153
0.8870572638107482
0.8460975031964209
0.9604785225598941
0.9577069125327833
0.9318439057102063
0.9664375510984864
0.9893602461688094
0.9595522292746169
0.9135401399513777
0.9292338561717144
0.9515002759750919
0.956075872837652
0.9520073268649738
0.9899653935531042
0.9425742905599446
0.923286448372557
0.9172222563868688
0.9523582899253809
0.9722287743119049
0.922569998824385
0.9518564875946508
0.9899254625550284
0.9488269384763713
0.9158001340656432
0.9896983063132236
0.9203007235995737
0.9875569041670427
0.9893083498541516
0.989604875967676
0.9211179507270252
0.9622358310523733
0.9094373073041073
0.9386503087554408
0.9869401060800826
0.9544797365602674
0.9880128895976702
0.9490570267450952
0.9143792602123414
0.9346684489045856
0.9868125825724712
